timestamp,a100_timestamp,a100_sensor_id,a100_channel,a100_pressure_value,a100_status,a200_timestamp,a200_sensor_id,a200_channel,a200_pressure_value,a200_status,chiller_timestamp,chiller_current_temperature,chiller_set_temperature,chiller_status
2025-09-16 11:07:56.118929,2025-09-16 11:07:56.172941,A100,1,1000.9999999999999,OK,2025-09-16 11:07:56.220952,A200,2,996.0000000000001,OK,2025-09-16 11:07:56.224953,16.89,16.0,OK
2025-09-16 11:07:56.739068,2025-09-16 11:07:56.797081,A100,1,1000.0,OK,2025-09-16 11:07:56.845092,A200,2,996.0000000000001,OK,2025-09-16 11:07:56.848093,16.89,16.0,OK
2025-09-16 11:07:57.357288,2025-09-16 11:07:57.420320,A100,1,1000.9999999999999,OK,2025-09-16 11:07:57.468330,A200,2,996.1,OK,2025-09-16 11:07:57.472331,16.9,16.0,OK
2025-09-16 11:07:57.977447,2025-09-16 11:07:58.028458,A100,1,1000.9999999999999,OK,2025-09-16 11:07:58.092472,A200,2,996.0000000000001,OK,2025-09-16 11:07:58.095473,16.9,16.0,OK
2025-09-16 11:07:58.600586,2025-09-16 11:07:58.651900,A100,1,1000.9999999999999,OK,2025-09-16 11:07:58.699916,A200,2,995.9,OK,2025-09-16 11:07:58.703917,16.9,16.0,OK
2025-09-16 11:07:59.219760,2025-09-16 11:07:59.275773,A100,1,1000.9999999999999,OK,2025-09-16 11:07:59.323784,A200,2,992.5000000000001,OK,2025-09-16 11:07:59.327785,16.9,16.0,OK
2025-09-16 11:07:59.840573,2025-09-16 11:07:59.899586,A100,1,1000.9999999999999,OK,2025-09-16 11:07:59.947597,A200,2,996.1999999999999,OK,2025-09-16 11:07:59.951598,16.9,16.0,OK
2025-09-16 11:08:00.460712,2025-09-16 11:08:00.522726,A100,1,1000.9999999999999,OK,2025-09-16 11:08:00.586740,A200,2,996.1,OK,2025-09-16 11:08:00.590742,16.9,16.0,OK
2025-09-16 11:08:01.097809,2025-09-16 11:08:01.146819,A100,1,1000.9999999999999,OK,2025-09-16 11:08:01.210833,A200,2,995.9,OK,2025-09-16 11:08:01.213834,16.9,16.0,OK
2025-09-16 11:08:01.718669,2025-09-16 11:08:01.786277,A100,1,1000.9999999999999,OK,2025-09-16 11:08:01.834287,A200,2,996.1,OK,2025-09-16 11:08:01.838288,16.9,16.0,OK
2025-09-16 11:08:02.422419,2025-09-16 11:08:02.477431,A100,1,1000.9999999999999,OK,2025-09-16 11:08:02.538335,A200,2,996.1,OK,2025-09-16 11:08:02.542336,16.9,16.0,OK
2025-09-16 11:08:03.052451,2025-09-16 11:08:03.114466,A100,1,1000.9999999999999,OK,2025-09-16 11:08:03.177480,A200,2,996.1,OK,2025-09-16 11:08:03.180481,16.9,16.0,OK
2025-09-16 11:08:03.692596,2025-09-16 11:08:03.737606,A100,1,1000.9999999999999,OK,2025-09-16 11:08:03.801620,A200,2,996.0000000000001,OK,2025-09-16 11:08:03.805621,16.9,16.0,OK
2025-09-16 11:08:04.313504,2025-09-16 11:08:04.377518,A100,1,1000.9999999999999,OK,2025-09-16 11:08:04.425529,A200,2,996.1,OK,2025-09-16 11:08:04.428532,16.9,16.0,OK
2025-09-16 11:08:04.933770,2025-09-16 11:08:04.984782,A100,1,1000.0,OK,2025-09-16 11:08:05.048796,A200,2,995.8000000000001,OK,2025-09-16 11:08:05.052797,16.9,16.0,OK
2025-09-16 11:08:05.558025,2025-09-16 11:08:05.609317,A100,1,1000.9999999999999,OK,2025-09-16 11:08:05.673331,A200,2,996.1,OK,2025-09-16 11:08:05.677332,16.9,16.0,OK
2025-09-16 11:08:06.192451,2025-09-16 11:08:06.248467,A100,1,1000.9999999999999,OK,2025-09-16 11:08:06.312482,A200,2,996.0000000000001,OK,2025-09-16 11:08:06.316482,16.9,16.0,OK
2025-09-16 11:08:06.829598,2025-09-16 11:08:06.888611,A100,1,1000.9999999999999,OK,2025-09-16 11:08:06.936622,A200,2,996.1,OK,2025-09-16 11:08:06.939622,16.9,16.0,OK
2025-09-16 11:08:07.453789,2025-09-16 11:08:07.511802,A100,1,1000.9999999999999,OK,2025-09-16 11:08:07.559812,A200,2,996.4000000000001,OK,2025-09-16 11:08:07.563813,16.9,16.0,OK
2025-09-16 11:08:08.074928,2025-09-16 11:08:08.135942,A100,1,1000.9999999999999,OK,2025-09-16 11:08:08.183952,A200,2,996.1999999999999,OK,2025-09-16 11:08:08.186953,16.9,16.0,OK
2025-09-16 11:08:08.694067,2025-09-16 11:08:08.743078,A100,1,1000.9999999999999,OK,2025-09-16 11:08:08.807092,A200,2,996.1,OK,2025-09-16 11:08:08.811093,16.9,16.0,OK
2025-09-16 11:08:09.313687,2025-09-16 11:08:09.367698,A100,1,999.7,OK,2025-09-16 11:08:09.415710,A200,2,995.9,OK,2025-09-16 11:08:09.419710,16.9,16.0,OK
2025-09-16 11:08:09.933826,2025-09-16 11:08:09.990838,A100,1,1000.9999999999999,OK,2025-09-16 11:08:10.038850,A200,2,996.1999999999999,OK,2025-09-16 11:08:10.042851,16.9,16.0,OK
2025-09-16 11:08:10.549964,2025-09-16 11:08:10.614978,A100,1,1000.9999999999999,OK,2025-09-16 11:08:10.662989,A200,2,996.3,OK,2025-09-16 11:08:10.666989,16.9,16.0,OK
2025-09-16 11:08:11.169102,2025-09-16 11:08:11.222114,A100,1,1000.9999999999999,OK,2025-09-16 11:08:11.270125,A200,2,996.1,OK,2025-09-16 11:08:11.274126,16.9,16.0,OK
2025-09-16 11:08:11.776238,2025-09-16 11:08:11.830250,A100,1,1000.9999999999999,OK,2025-09-16 11:08:11.894548,A200,2,992.5000000000001,OK,2025-09-16 11:08:11.897548,16.9,16.0,OK
2025-09-16 11:08:12.412577,2025-09-16 11:08:12.469590,A100,1,1000.9999999999999,OK,2025-09-16 11:08:12.517601,A200,2,996.1999999999999,OK,2025-09-16 11:08:12.521601,16.9,16.0,OK
2025-09-16 11:08:13.035717,2025-09-16 11:08:13.093729,A100,1,1000.9999999999999,OK,2025-09-16 11:08:13.157744,A200,2,996.3,OK,2025-09-16 11:08:13.160744,16.9,16.0,OK
2025-09-16 11:08:13.673879,2025-09-16 11:08:13.733891,A100,1,1000.9999999999999,OK,2025-09-16 11:08:13.799906,A200,2,996.3,OK,2025-09-16 11:08:13.809908,16.9,16.0,OK
2025-09-16 11:08:14.325389,2025-09-16 11:08:14.373400,A100,1,1000.9999999999999,OK,2025-09-16 11:08:14.437414,A200,2,996.1999999999999,OK,2025-09-16 11:08:14.441416,16.9,16.0,OK
2025-09-16 11:08:14.944452,2025-09-16 11:08:14.996464,A100,1,1000.9999999999999,OK,2025-09-16 11:08:15.060478,A200,2,996.1999999999999,OK,2025-09-16 11:08:15.064479,16.9,16.0,OK
2025-09-16 11:08:15.580248,2025-09-16 11:08:15.636261,A100,1,1000.9999999999999,OK,2025-09-16 11:08:15.684272,A200,2,996.3,OK,2025-09-16 11:08:15.688272,16.9,16.0,OK
2025-09-16 11:08:16.204388,2025-09-16 11:08:16.260400,A100,1,1000.9999999999999,OK,2025-09-16 11:08:16.308702,A200,2,996.4000000000001,OK,2025-09-16 11:08:16.311694,16.9,16.0,OK
2025-09-16 11:08:16.825114,2025-09-16 11:08:16.884127,A100,1,1000.9999999999999,OK,2025-09-16 11:08:16.932137,A200,2,996.1999999999999,OK,2025-09-16 11:08:16.936138,16.9,16.0,OK
2025-09-16 11:08:17.446715,2025-09-16 11:08:17.508002,A100,1,1000.9999999999999,OK,2025-09-16 11:08:17.572017,A200,2,996.1999999999999,OK,2025-09-16 11:08:17.575017,16.9,16.0,OK
2025-09-16 11:08:18.085135,2025-09-16 11:08:18.147436,A100,1,1000.9999999999999,OK,2025-09-16 11:08:18.195447,A200,2,996.1,OK,2025-09-16 11:08:18.198448,16.9,16.0,OK
2025-09-16 11:08:18.708579,2025-09-16 11:08:18.770984,A100,1,1000.9999999999999,OK,2025-09-16 11:08:18.818995,A200,2,996.0000000000001,OK,2025-09-16 11:08:18.822996,16.9,16.0,OK
2025-09-16 11:08:19.328832,2025-09-16 11:08:19.394846,A100,1,1000.9999999999999,OK,2025-09-16 11:08:19.442829,A200,2,995.9,OK,2025-09-16 11:08:19.446829,16.9,16.0,OK
2025-09-16 11:08:19.951018,2025-09-16 11:08:20.003029,A100,1,1000.9999999999999,OK,2025-09-16 11:08:20.051040,A200,2,996.1999999999999,OK,2025-09-16 11:08:20.054041,16.9,16.0,OK
2025-09-16 11:08:20.570523,2025-09-16 11:08:20.626536,A100,1,1000.9999999999999,OK,2025-09-16 11:08:20.674548,A200,2,996.3,OK,2025-09-16 11:08:20.677548,16.9,16.0,OK
2025-09-16 11:08:21.191780,2025-09-16 11:08:21.250197,A100,1,1000.9999999999999,OK,2025-09-16 11:08:21.298203,A200,2,996.3,OK,2025-09-16 11:08:21.302204,16.9,16.0,OK
2025-09-16 11:08:21.813325,2025-09-16 11:08:21.886340,A100,1,1000.9999999999999,OK,2025-09-16 11:08:21.943353,A200,2,996.3,OK,2025-09-16 11:08:21.967358,16.9,16.0,OK
2025-09-16 11:08:22.481819,2025-09-16 11:08:22.529831,A100,1,1000.9999999999999,OK,2025-09-16 11:08:22.577841,A200,2,996.1999999999999,OK,2025-09-16 11:08:22.580842,16.9,16.0,OK
2025-09-16 11:08:23.086955,2025-09-16 11:08:23.136966,A100,1,1000.9999999999999,OK,2025-09-16 11:08:23.184978,A200,2,996.1,OK,2025-09-16 11:08:23.188978,16.9,16.0,OK
2025-09-16 11:08:23.705098,2025-09-16 11:08:23.761110,A100,1,1000.9999999999999,OK,2025-09-16 11:08:23.809121,A200,2,996.1999999999999,OK,2025-09-16 11:08:23.813121,16.9,16.0,OK
2025-09-16 11:08:24.328237,2025-09-16 11:08:24.384249,A100,1,1000.9999999999999,OK,2025-09-16 11:08:24.432549,A200,2,996.4000000000001,OK,2025-09-16 11:08:24.436550,16.9,16.0,OK
2025-09-16 11:08:24.949052,2025-09-16 11:08:25.008065,A100,1,1000.9999999999999,OK,2025-09-16 11:08:25.072472,A200,2,996.5,OK,2025-09-16 11:08:25.075477,16.9,16.0,OK
2025-09-16 11:08:25.585599,2025-09-16 11:08:25.632610,A100,1,1000.9999999999999,OK,2025-09-16 11:08:25.695624,A200,2,996.5,OK,2025-09-16 11:08:25.699625,16.9,16.0,OK
2025-09-16 11:08:26.206756,2025-09-16 11:08:26.317785,A100,1,1000.9999999999999,OK,2025-09-16 11:08:26.371797,A200,2,996.1999999999999,OK,2025-09-16 11:08:26.377798,16.9,16.0,OK
2025-09-16 11:08:26.891273,2025-09-16 11:08:26.943284,A100,1,1000.9999999999999,OK,2025-09-16 11:08:27.007299,A200,2,996.1,OK,2025-09-16 11:08:27.011299,16.9,16.0,OK
2025-09-16 11:08:27.514412,2025-09-16 11:08:27.567424,A100,1,1000.9999999999999,OK,2025-09-16 11:08:27.631438,A200,2,996.4000000000001,OK,2025-09-16 11:08:27.635440,16.9,16.0,OK
2025-09-16 11:08:28.137856,2025-09-16 11:08:28.190885,A100,1,1002.0,OK,2025-09-16 11:08:28.254899,A200,2,996.4000000000001,OK,2025-09-16 11:08:28.258900,16.91,16.0,OK
2025-09-16 11:08:28.762013,2025-09-16 11:08:28.815025,A100,1,1000.9999999999999,OK,2025-09-16 11:08:28.879039,A200,2,996.3,OK,2025-09-16 11:08:28.882040,16.91,16.0,OK
2025-09-16 11:08:29.384199,2025-09-16 11:08:29.438211,A100,1,1000.9999999999999,OK,2025-09-16 11:08:29.502576,A200,2,996.1999999999999,OK,2025-09-16 11:08:29.506568,16.91,16.0,OK
2025-09-16 11:08:30.022688,2025-09-16 11:08:30.078701,A100,1,1000.9999999999999,OK,2025-09-16 11:08:30.141715,A200,2,996.3,OK,2025-09-16 11:08:30.145716,16.91,16.0,OK
2025-09-16 11:08:30.678896,2025-09-16 11:08:30.734908,A100,1,1000.9999999999999,OK,2025-09-16 11:08:30.781919,A200,2,996.4000000000001,OK,2025-09-16 11:08:30.785919,16.91,16.0,OK
2025-09-16 11:08:31.298321,2025-09-16 11:08:31.357335,A100,1,1000.9999999999999,OK,2025-09-16 11:08:31.421349,A200,2,996.4000000000001,OK,2025-09-16 11:08:31.425350,16.91,16.0,OK
2025-09-16 11:08:31.937465,2025-09-16 11:08:31.997478,A100,1,1000.9999999999999,OK,2025-09-16 11:08:32.045489,A200,2,996.7,OK,2025-09-16 11:08:32.048490,16.91,16.0,OK
2025-09-16 11:08:32.560644,2025-09-16 11:08:32.620657,A100,1,1000.9999999999999,OK,2025-09-16 11:08:32.669669,A200,2,996.4000000000001,OK,2025-09-16 11:08:32.672669,16.91,16.0,OK
2025-09-16 11:08:33.181243,2025-09-16 11:08:33.245258,A100,1,1000.9999999999999,OK,2025-09-16 11:08:33.293268,A200,2,996.7,OK,2025-09-16 11:08:33.297269,16.91,16.0,OK
2025-09-16 11:08:33.803025,2025-09-16 11:08:33.853036,A100,1,1000.9999999999999,OK,2025-09-16 11:08:33.900329,A200,2,996.4000000000001,OK,2025-09-16 11:08:33.904330,16.91,16.0,OK
2025-09-16 11:08:34.408443,2025-09-16 11:08:34.460455,A100,1,1000.9999999999999,OK,2025-09-16 11:08:34.524469,A200,2,996.4000000000001,OK,2025-09-16 11:08:34.527470,16.91,16.0,OK
2025-09-16 11:08:35.043179,2025-09-16 11:08:35.130200,A100,1,1000.9999999999999,OK,2025-09-16 11:08:35.180210,A200,2,996.3,OK,2025-09-16 11:08:35.187212,16.91,16.0,OK
2025-09-16 11:08:35.693702,2025-09-16 11:08:35.756002,A100,1,1000.9999999999999,OK,2025-09-16 11:08:35.803349,A200,2,996.5999999999999,OK,2025-09-16 11:08:35.807350,16.91,16.0,OK
2025-09-16 11:08:36.315464,2025-09-16 11:08:36.379478,A100,1,1000.9999999999999,OK,2025-09-16 11:08:36.427489,A200,2,996.7,OK,2025-09-16 11:08:36.430490,16.91,16.0,OK
2025-09-16 11:08:36.937627,2025-09-16 11:08:36.987638,A100,1,1000.9999999999999,OK,2025-09-16 11:08:37.035649,A200,2,996.5999999999999,OK,2025-09-16 11:08:37.038650,16.91,16.0,OK
2025-09-16 11:08:37.543030,2025-09-16 11:08:37.595041,A100,1,1000.9999999999999,OK,2025-09-16 11:08:37.659056,A200,2,996.8,OK,2025-09-16 11:08:37.662056,16.91,16.0,OK
2025-09-16 11:08:38.163706,2025-09-16 11:08:38.218719,A100,1,1000.9999999999999,OK,2025-09-16 11:08:38.282733,A200,2,996.1,OK,2025-09-16 11:08:38.285734,16.91,16.0,OK
2025-09-16 11:08:38.798871,2025-09-16 11:08:38.857884,A100,1,1000.9999999999999,OK,2025-09-16 11:08:38.921898,A200,2,996.5999999999999,OK,2025-09-16 11:08:38.925899,16.91,16.0,OK
2025-09-16 11:08:39.444305,2025-09-16 11:08:39.516322,A100,1,1000.9999999999999,OK,2025-09-16 11:08:39.562332,A200,2,996.5999999999999,OK,2025-09-16 11:08:39.565332,16.91,16.0,OK
2025-09-16 11:08:40.075518,2025-09-16 11:08:40.138532,A100,1,1002.0,OK,2025-09-16 11:08:40.201546,A200,2,996.8,OK,2025-09-16 11:08:40.205547,16.91,16.0,OK
2025-09-16 11:08:40.713961,2025-09-16 11:08:40.761972,A100,1,1000.9999999999999,OK,2025-09-16 11:08:40.825202,A200,2,996.5999999999999,OK,2025-09-16 11:08:40.829203,16.91,16.0,OK
2025-09-16 11:08:41.336318,2025-09-16 11:08:41.401333,A100,1,1000.9999999999999,OK,2025-09-16 11:08:41.449344,A200,2,996.5999999999999,OK,2025-09-16 11:08:41.453344,16.91,16.0,OK
2025-09-16 11:08:41.957736,2025-09-16 11:08:42.008747,A100,1,1000.9999999999999,OK,2025-09-16 11:08:42.072761,A200,2,996.5,OK,2025-09-16 11:08:42.076762,16.91,16.0,OK
2025-09-16 11:08:42.579875,2025-09-16 11:08:42.701904,A100,1,1000.9999999999999,OK,2025-09-16 11:08:42.760918,A200,2,996.5999999999999,OK,2025-09-16 11:08:42.764918,16.91,16.0,OK
2025-09-16 11:08:43.281051,2025-09-16 11:08:43.337064,A100,1,1000.9999999999999,OK,2025-09-16 11:08:43.384509,A200,2,997.0000000000001,OK,2025-09-16 11:08:43.387510,16.91,16.0,OK
2025-09-16 11:08:43.902952,2025-09-16 11:08:43.959965,A100,1,1000.9999999999999,OK,2025-09-16 11:08:44.007976,A200,2,996.8,OK,2025-09-16 11:08:44.011977,16.91,16.0,OK
2025-09-16 11:08:44.522092,2025-09-16 11:08:44.584106,A100,1,1000.9999999999999,OK,2025-09-16 11:08:44.632116,A200,2,996.5999999999999,OK,2025-09-16 11:08:44.635117,16.91,16.0,OK
2025-09-16 11:08:45.145521,2025-09-16 11:08:45.207535,A100,1,1000.9999999999999,OK,2025-09-16 11:08:45.271780,A200,2,996.5,OK,2025-09-16 11:08:45.275781,16.91,16.0,OK
2025-09-16 11:08:45.782110,2025-09-16 11:08:45.847119,A100,1,1000.9999999999999,OK,2025-09-16 11:08:45.937140,A200,2,996.5999999999999,OK,2025-09-16 11:08:45.949142,16.91,16.0,OK
2025-09-16 11:08:46.454255,2025-09-16 11:08:46.503544,A100,1,1000.9999999999999,OK,2025-09-16 11:08:46.566840,A200,2,996.8,OK,2025-09-16 11:08:46.570841,16.91,16.0,OK
2025-09-16 11:08:47.086244,2025-09-16 11:08:47.143257,A100,1,1000.9999999999999,OK,2025-09-16 11:08:47.206272,A200,2,996.9,OK,2025-09-16 11:08:47.210272,16.91,16.0,OK
2025-09-16 11:08:47.721700,2025-09-16 11:08:47.782714,A100,1,1000.9999999999999,OK,2025-09-16 11:08:47.830773,A200,2,996.9,OK,2025-09-16 11:08:47.833774,16.91,16.0,OK
2025-09-16 11:08:48.342893,2025-09-16 11:08:48.405908,A100,1,1000.9999999999999,OK,2025-09-16 11:08:48.454194,A200,2,996.7,OK,2025-09-16 11:08:48.458195,16.91,16.0,OK
2025-09-16 11:08:48.963604,2025-09-16 11:08:49.013615,A100,1,1000.9999999999999,OK,2025-09-16 11:08:49.061626,A200,2,996.9,OK,2025-09-16 11:08:49.065626,16.91,16.0,OK
2025-09-16 11:08:49.566739,2025-09-16 11:08:49.621751,A100,1,1000.9999999999999,OK,2025-09-16 11:08:49.685765,A200,2,996.8,OK,2025-09-16 11:08:49.688766,16.91,16.0,OK
2025-09-16 11:08:50.231221,2025-09-16 11:08:50.279232,A100,1,1002.0,OK,2025-09-16 11:08:50.341246,A200,2,996.9,OK,2025-09-16 11:08:50.345247,16.91,16.0,OK
2025-09-16 11:08:50.857983,2025-09-16 11:08:50.916996,A100,1,1000.9999999999999,OK,2025-09-16 11:08:50.965007,A200,2,996.7,OK,2025-09-16 11:08:50.969008,16.91,16.0,OK
2025-09-16 11:08:51.481141,2025-09-16 11:08:51.541154,A100,1,1000.9999999999999,OK,2025-09-16 11:08:51.589165,A200,2,996.7,OK,2025-09-16 11:08:51.593166,16.91,16.0,OK
2025-09-16 11:08:52.102834,2025-09-16 11:08:52.164848,A100,1,1002.0,OK,2025-09-16 11:08:52.212859,A200,2,996.7,OK,2025-09-16 11:08:52.216859,16.91,16.0,OK
2025-09-16 11:08:52.722973,2025-09-16 11:08:52.771984,A100,1,1002.0,OK,2025-09-16 11:08:52.819996,A200,2,996.5,OK,2025-09-16 11:08:52.823996,16.91,16.0,OK
2025-09-16 11:08:53.329109,2025-09-16 11:08:53.396124,A100,1,1002.0,OK,2025-09-16 11:08:53.444135,A200,2,996.9,OK,2025-09-16 11:08:53.448136,16.91,16.0,OK
2025-09-16 11:08:53.951287,2025-09-16 11:08:54.004299,A100,1,1000.9999999999999,OK,2025-09-16 11:08:54.067313,A200,2,997.0000000000001,OK,2025-09-16 11:08:54.071314,16.91,16.0,OK
2025-09-16 11:08:54.612435,2025-09-16 11:08:54.675449,A100,1,1002.0,OK,2025-09-16 11:08:54.723460,A200,2,996.8,OK,2025-09-16 11:08:54.727461,16.91,16.0,OK
2025-09-16 11:08:55.238587,2025-09-16 11:08:55.298927,A100,1,1002.0,OK,2025-09-16 11:08:55.346944,A200,2,996.8,OK,2025-09-16 11:08:55.350945,16.91,16.0,OK
2025-09-16 11:08:55.854859,2025-09-16 11:08:55.906871,A100,1,1002.0,OK,2025-09-16 11:08:55.954881,A200,2,996.5,OK,2025-09-16 11:08:55.958882,16.91,16.0,OK
2025-09-16 11:08:56.475016,2025-09-16 11:08:56.531029,A100,1,1000.9999999999999,OK,2025-09-16 11:08:56.579039,A200,2,996.9,OK,2025-09-16 11:08:56.582040,16.91,16.0,OK
2025-09-16 11:08:57.097478,2025-09-16 11:08:57.154491,A100,1,1000.9999999999999,OK,2025-09-16 11:08:57.202501,A200,2,996.8,OK,2025-09-16 11:08:57.205502,16.91,16.0,OK
2025-09-16 11:08:57.716213,2025-09-16 11:08:57.778227,A100,1,1002.0,OK,2025-09-16 11:08:57.890253,A200,2,996.5999999999999,OK,2025-09-16 11:08:57.903255,16.91,16.0,OK
2025-09-16 11:08:58.415388,2025-09-16 11:08:58.466400,A100,1,1002.0,OK,2025-09-16 11:08:58.514410,A200,2,996.8,OK,2025-09-16 11:08:58.517411,16.91,16.0,OK
2025-09-16 11:08:59.020592,2025-09-16 11:08:59.073604,A100,1,1000.9999999999999,OK,2025-09-16 11:08:59.137619,A200,2,996.9,OK,2025-09-16 11:08:59.141620,16.91,16.0,OK
2025-09-16 11:08:59.656385,2025-09-16 11:08:59.713398,A100,1,1002.0,OK,2025-09-16 11:08:59.776834,A200,2,996.9,OK,2025-09-16 11:08:59.780845,16.91,16.0,OK
2025-09-16 11:09:00.293966,2025-09-16 11:09:00.352979,A100,1,1002.0,OK,2025-09-16 11:09:00.400990,A200,2,996.8,OK,2025-09-16 11:09:00.404991,16.91,16.0,OK
2025-09-16 11:09:00.913105,2025-09-16 11:09:00.977119,A100,1,1000.9999999999999,OK,2025-09-16 11:09:01.025148,A200,2,996.7,OK,2025-09-16 11:09:01.028149,16.91,16.0,OK
2025-09-16 11:09:01.536305,2025-09-16 11:09:01.600319,A100,1,1002.0,OK,2025-09-16 11:09:01.648330,A200,2,996.8,OK,2025-09-16 11:09:01.652331,16.91,16.0,OK
2025-09-16 11:09:02.184340,2025-09-16 11:09:02.246354,A100,1,1002.0,OK,2025-09-16 11:09:02.304367,A200,2,997.0000000000001,OK,2025-09-16 11:09:02.309368,16.91,16.0,OK
2025-09-16 11:09:02.810480,2025-09-16 11:09:02.864492,A100,1,1002.0,OK,2025-09-16 11:09:02.927507,A200,2,996.8,OK,2025-09-16 11:09:02.930507,16.91,16.0,OK
2025-09-16 11:09:03.446626,2025-09-16 11:09:03.503638,A100,1,1002.0,OK,2025-09-16 11:09:03.568141,A200,2,996.8,OK,2025-09-16 11:09:03.571141,16.91,16.0,OK
2025-09-16 11:09:04.080973,2025-09-16 11:09:04.128001,A100,1,1000.9999999999999,OK,2025-09-16 11:09:04.191304,A200,2,996.7,OK,2025-09-16 11:09:04.195305,16.91,16.0,OK
2025-09-16 11:09:04.701912,2025-09-16 11:09:04.766930,A100,1,1002.0,OK,2025-09-16 11:09:04.814941,A200,2,997.0000000000001,OK,2025-09-16 11:09:04.818942,16.91,16.0,OK
2025-09-16 11:09:05.322618,2025-09-16 11:09:05.374629,A100,1,1000.9999999999999,OK,2025-09-16 11:09:05.481654,A200,2,996.8,OK,2025-09-16 11:09:05.495657,16.91,16.0,OK
2025-09-16 11:09:06.008772,2025-09-16 11:09:06.062784,A100,1,1000.9999999999999,OK,2025-09-16 11:09:06.126798,A200,2,996.9,OK,2025-09-16 11:09:06.129801,16.91,16.0,OK
2025-09-16 11:09:06.645510,2025-09-16 11:09:06.702523,A100,1,1002.0,OK,2025-09-16 11:09:06.750534,A200,2,997.0000000000001,OK,2025-09-16 11:09:06.753535,16.92,16.0,OK
2025-09-16 11:09:07.264242,2025-09-16 11:09:07.326256,A100,1,1002.0,OK,2025-09-16 11:09:07.374267,A200,2,997.0000000000001,OK,2025-09-16 11:09:07.378267,16.92,16.0,OK
2025-09-16 11:09:07.885686,2025-09-16 11:09:07.949701,A100,1,1000.9999999999999,OK,2025-09-16 11:09:07.997712,A200,2,996.9,OK,2025-09-16 11:09:08.001713,16.92,16.0,OK
2025-09-16 11:09:08.506831,2025-09-16 11:09:08.557842,A100,1,1002.0,OK,2025-09-16 11:09:08.605853,A200,2,996.9,OK,2025-09-16 11:09:08.609854,16.92,16.0,OK
2025-09-16 11:09:09.111967,2025-09-16 11:09:09.164978,A100,1,999.8,OK,2025-09-16 11:09:09.228993,A200,2,996.9,OK,2025-09-16 11:09:09.232994,16.92,16.0,OK
