timestamp,pump1_timestamp,pump1_pump_id,pump1_rotation_speed_rpm,pump1_rotation_speed_hz,pump1_pump_enabled,pump1_standby_mode,pump1_drive_power,pump1_drive_current,pump1_drive_voltage,pump1_temp_motor,pump1_temp_electronics,pump1_temp_power_stage,pump1_operating_time_pump,pump1_operating_time_electronics,pump1_status,pump2_timestamp,pump2_pump_id,pump2_rotation_speed_rpm,pump2_rotation_speed_hz,pump2_pump_enabled,pump2_standby_mode,pump2_drive_power,pump2_drive_current,pump2_drive_voltage,pump2_temp_motor,pump2_temp_electronics,pump2_temp_power_stage,pump2_operating_time_pump,pump2_operating_time_electronics,pump2_status,sensor1_timestamp,sensor1_sensor_id,sensor1_channel,sensor1_pressure_value,sensor1_status,sensor2_timestamp,sensor2_sensor_id,sensor2_channel,sensor2_pressure_value,sensor2_status
2025-08-12 10:09:00.058275,2025-08-12 10:09:00.058275,Pump_1,1554,26,True,False,216,0.52,402.46,29,32,34,6,50,OK,2025-08-12 10:09:00.834348,Pump_2,1569,26,True,False,219,0.54,402.38,29,33,36,10,58,OK,2025-08-12 10:09:01.848802,Sensor_1,1,0.0745,OK,2025-08-12 10:09:01.914817,Sensor_2,2,0.06448000000000001,OK
2025-08-12 10:09:02.931052,2025-08-12 10:09:02.951057,Pump_1,1546,26,True,False,215,0.52,402.38,29,32,34,6,50,OK,2025-08-12 10:09:03.728654,Pump_2,1568,26,True,False,220,0.54,402.38,29,33,36,10,58,OK,2025-08-12 10:09:04.760921,Sensor_1,1,0.07422,OK,2025-08-12 10:09:04.808932,Sensor_2,2,0.06427,OK
2025-08-12 10:09:05.816805,2025-08-12 10:09:05.816805,Pump_1,1557,26,True,False,212,0.52,402.38,29,32,34,6,50,OK,2025-08-12 10:09:06.463974,Pump_2,1550,26,True,False,217,0.52,402.3,29,33,36,10,58,OK,2025-08-12 10:09:07.480257,Sensor_1,1,0.0739,OK,2025-08-12 10:09:07.528268,Sensor_2,2,0.06397,OK
2025-08-12 10:09:08.545198,2025-08-12 10:09:08.545198,Pump_1,1567,26,True,False,214,0.52,402.38,29,32,34,6,50,OK,2025-08-12 10:09:09.330376,Pump_2,1547,26,True,False,217,0.54,402.38,29,33,36,10,58,OK,2025-08-12 10:09:10.150645,Sensor_1,1,0.07366,OK,2025-08-12 10:09:10.198656,Sensor_2,2,0.06378,OK
2025-08-12 10:09:11.201059,2025-08-12 10:09:11.201059,Pump_1,1561,26,True,False,215,0.52,402.46,29,32,34,6,50,OK,2025-08-12 10:09:12.093850,Pump_2,1557,26,True,False,215,0.52,402.3,30,32,36,10,58,OK,2025-08-12 10:09:12.871044,Sensor_1,1,0.07332,OK,2025-08-12 10:09:12.936059,Sensor_2,2,0.06358,OK
2025-08-12 10:09:13.951329,2025-08-12 10:09:13.952329,Pump_1,1546,26,True,False,214,0.52,402.46,29,32,34,6,50,OK,2025-08-12 10:09:14.764631,Pump_2,1566,26,True,False,218,0.54,402.38,30,33,36,10,58,OK,2025-08-12 10:09:15.782388,Sensor_1,1,0.07302,OK,2025-08-12 10:09:15.844402,Sensor_2,2,0.06327,OK
2025-08-12 10:09:16.868343,2025-08-12 10:09:16.873344,Pump_1,1554,26,True,False,213,0.52,402.46,29,32,35,6,50,OK,2025-08-12 10:09:17.757585,Pump_2,1571,26,True,False,216,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:18.579852,Sensor_1,1,0.07273,OK,2025-08-12 10:09:18.627863,Sensor_2,2,0.06308,OK
2025-08-12 10:09:19.638092,2025-08-12 10:09:19.638092,Pump_1,1568,26,True,False,212,0.52,402.38,29,32,35,6,50,OK,2025-08-12 10:09:20.604635,Pump_2,1565,26,True,False,215,0.52,402.22,30,33,36,10,58,OK,2025-08-12 10:09:21.506868,Sensor_1,1,0.07252,OK,2025-08-12 10:09:21.570904,Sensor_2,2,0.06286,OK
2025-08-12 10:09:22.590140,2025-08-12 10:09:22.590140,Pump_1,1566,26,True,False,213,0.52,402.46,29,32,35,6,50,OK,2025-08-12 10:09:23.385358,Pump_2,1552,26,True,False,215,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:24.385584,Sensor_1,1,0.07224,OK,2025-08-12 10:09:24.433595,Sensor_2,2,0.06266000000000001,OK
2025-08-12 10:09:25.441187,2025-08-12 10:09:25.441187,Pump_1,1557,26,True,False,214,0.52,402.38,29,32,35,6,50,OK,2025-08-12 10:09:26.220382,Pump_2,1546,26,True,False,216,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:27.088678,Sensor_1,1,0.0721,OK,2025-08-12 10:09:27.151709,Sensor_2,2,0.06246000000000001,OK
2025-08-12 10:09:28.160962,2025-08-12 10:09:28.160962,Pump_1,1547,26,True,False,213,0.52,402.38,29,32,35,6,50,OK,2025-08-12 10:09:29.174549,Pump_2,1556,26,True,False,216,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:29.972766,Sensor_1,1,0.07181,OK,2025-08-12 10:09:30.030779,Sensor_2,2,0.062240000000000004,OK
2025-08-12 10:09:31.057625,2025-08-12 10:09:31.058626,Pump_1,1559,26,True,False,213,0.52,402.38,29,32,35,6,50,OK,2025-08-12 10:09:31.878318,Pump_2,1564,26,True,False,216,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:32.850561,Sensor_1,1,0.07148,OK,2025-08-12 10:09:32.909574,Sensor_2,2,0.062009999999999996,OK
2025-08-12 10:09:33.926822,2025-08-12 10:09:33.946827,Pump_1,1570,26,True,False,213,0.52,402.3,29,32,35,6,50,OK,2025-08-12 10:09:34.824176,Pump_2,1567,26,True,False,216,0.52,402.22,30,33,36,10,58,OK,2025-08-12 10:09:35.628418,Sensor_1,1,0.07136,OK,2025-08-12 10:09:35.692432,Sensor_2,2,0.06183,OK
2025-08-12 10:09:36.697677,2025-08-12 10:09:36.697677,Pump_1,1562,26,True,False,213,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:09:37.700431,Pump_2,1566,26,True,False,214,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:38.523754,Sensor_1,1,0.07103,OK,2025-08-12 10:09:38.571765,Sensor_2,2,0.06165,OK
2025-08-12 10:09:39.579051,2025-08-12 10:09:39.628071,Pump_1,1546,26,True,False,213,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:09:40.467334,Pump_2,1547,26,True,False,215,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:09:41.418396,Sensor_1,1,0.07086,OK,2025-08-12 10:09:41.466426,Sensor_2,2,0.06143,OK
2025-08-12 10:09:42.484662,2025-08-12 10:09:42.485663,Pump_1,1552,26,True,False,212,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:09:43.314141,Pump_2,1549,26,True,False,220,0.54,402.38,30,33,36,10,58,OK,2025-08-12 10:09:44.105370,Sensor_1,1,0.07057000000000001,OK,2025-08-12 10:09:44.169385,Sensor_2,2,0.06119,OK
2025-08-12 10:09:45.184235,2025-08-12 10:09:45.184235,Pump_1,1566,26,True,False,212,0.52,402.38,30,32,35,6,50,OK,2025-08-12 10:09:45.905694,Pump_2,1561,26,True,False,221,0.55,402.38,30,33,36,10,58,OK,2025-08-12 10:09:46.948466,Sensor_1,1,0.07033,OK,2025-08-12 10:09:47.004479,Sensor_2,2,0.061040000000000004,OK
2025-08-12 10:09:48.018078,2025-08-12 10:09:48.018078,Pump_1,1567,26,True,False,212,0.52,402.38,30,32,35,6,50,OK,2025-08-12 10:09:48.848287,Pump_2,1568,26,True,False,220,0.54,402.46,30,33,36,10,58,OK,2025-08-12 10:09:49.638918,Sensor_1,1,0.07008,OK,2025-08-12 10:09:49.851966,Sensor_2,2,0.06085,OK
2025-08-12 10:09:50.908827,2025-08-12 10:09:50.915829,Pump_1,1550,26,True,False,215,0.52,402.46,30,32,35,6,50,OK,2025-08-12 10:09:51.582902,Pump_2,1566,26,True,False,217,0.54,402.38,30,33,36,10,58,OK,2025-08-12 10:09:52.613445,Sensor_1,1,0.06988000000000001,OK,2025-08-12 10:09:52.677460,Sensor_2,2,0.06067,OK
2025-08-12 10:09:53.681703,2025-08-12 10:09:53.681703,Pump_1,1545,26,True,False,214,0.52,402.46,30,32,35,6,50,OK,2025-08-12 10:09:54.653328,Pump_2,1558,26,True,False,218,0.54,402.46,30,33,36,10,58,OK,2025-08-12 10:09:55.395558,Sensor_1,1,0.0697,OK,2025-08-12 10:09:55.478577,Sensor_2,2,0.060430000000000005,OK
2025-08-12 10:09:56.480072,2025-08-12 10:09:56.480072,Pump_1,1563,26,True,False,210,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:09:57.421097,Pump_2,1547,26,True,False,217,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:09:58.499663,Sensor_1,1,0.06947,OK,2025-08-12 10:09:58.563677,Sensor_2,2,0.06028,OK
2025-08-12 10:09:59.585909,2025-08-12 10:09:59.585909,Pump_1,1568,26,True,False,212,0.52,402.46,30,32,35,6,50,OK,2025-08-12 10:10:00.384107,Pump_2,1550,26,True,False,217,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:01.282531,Sensor_1,1,0.06921000000000001,OK,2025-08-12 10:10:01.524604,Sensor_2,2,0.06012,OK
2025-08-12 10:10:02.540457,2025-08-12 10:10:02.540457,Pump_1,1568,26,True,False,211,0.52,402.46,30,32,35,6,50,OK,2025-08-12 10:10:03.482690,Pump_2,1557,26,True,False,216,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:04.505929,Sensor_1,1,0.069,OK,2025-08-12 10:10:04.561367,Sensor_2,2,0.059930000000000004,OK
2025-08-12 10:10:05.561602,2025-08-12 10:10:05.574603,Pump_1,1552,26,True,False,212,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:10:06.556826,Pump_2,1564,26,True,False,216,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:07.360318,Sensor_1,1,0.06885,OK,2025-08-12 10:10:07.423332,Sensor_2,2,0.05972,OK
2025-08-12 10:10:08.425463,2025-08-12 10:10:08.425463,Pump_1,1547,26,True,False,211,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:10:09.496095,Pump_2,1568,26,True,False,217,0.52,402.38,30,34,36,10,58,OK,2025-08-12 10:10:10.293968,Sensor_1,1,0.06863000000000001,OK,2025-08-12 10:10:10.365985,Sensor_2,2,0.05952,OK
2025-08-12 10:10:11.383215,2025-08-12 10:10:11.394217,Pump_1,1560,26,True,False,212,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:10:12.327443,Pump_2,1566,26,True,False,216,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:13.341709,Sensor_1,1,0.06842,OK,2025-08-12 10:10:13.389720,Sensor_2,2,0.05936,OK
2025-08-12 10:10:14.480268,2025-08-12 10:10:14.494271,Pump_1,1568,26,True,False,213,0.52,402.46,30,32,35,6,50,OK,2025-08-12 10:10:15.318570,Pump_2,1560,26,True,False,216,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:16.124067,Sensor_1,1,0.06833,OK,2025-08-12 10:10:16.188082,Sensor_2,2,0.0592,OK
2025-08-12 10:10:17.189317,2025-08-12 10:10:17.189317,Pump_1,1568,26,True,False,213,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:10:18.053512,Pump_2,1548,26,True,False,217,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:19.147337,Sensor_1,1,0.06815,OK,2025-08-12 10:10:19.195412,Sensor_2,2,0.059000000000000004,OK
2025-08-12 10:10:20.231079,2025-08-12 10:10:20.240081,Pump_1,1556,26,True,False,210,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:21.028262,Pump_2,1547,26,True,False,216,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:22.073843,Sensor_1,1,0.06798,OK,2025-08-12 10:10:22.138858,Sensor_2,2,0.05884,OK
2025-08-12 10:10:23.157731,2025-08-12 10:10:23.157731,Pump_1,1546,26,True,False,210,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:10:23.730805,Pump_2,1565,26,True,False,215,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:10:24.697024,Sensor_1,1,0.06788000000000001,OK,2025-08-12 10:10:24.761059,Sensor_2,2,0.05872,OK
2025-08-12 10:10:25.768287,2025-08-12 10:10:25.768287,Pump_1,1563,26,True,False,210,0.52,402.38,30,32,35,6,50,OK,2025-08-12 10:10:26.531871,Pump_2,1569,26,True,False,214,0.52,402.3,30,34,36,10,58,OK,2025-08-12 10:10:27.351396,Sensor_1,1,0.06773,OK,2025-08-12 10:10:27.399406,Sensor_2,2,0.058600000000000006,OK
2025-08-12 10:10:28.414659,2025-08-12 10:10:28.414659,Pump_1,1571,26,True,False,213,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:29.375925,Pump_2,1564,26,True,False,214,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:10:30.199124,Sensor_1,1,0.06758,OK,2025-08-12 10:10:30.263137,Sensor_2,2,0.05843,OK
2025-08-12 10:10:31.281501,2025-08-12 10:10:31.282501,Pump_1,1558,26,True,False,211,0.52,402.46,30,32,35,6,50,OK,2025-08-12 10:10:32.079684,Pump_2,1550,26,True,False,215,0.52,402.3,30,33,36,10,58,OK,2025-08-12 10:10:33.101384,Sensor_1,1,0.06742000000000001,OK,2025-08-12 10:10:33.157396,Sensor_2,2,0.05826,OK
2025-08-12 10:10:34.183135,2025-08-12 10:10:34.199139,Pump_1,1547,26,True,False,210,0.52,402.38,30,32,35,6,50,OK,2025-08-12 10:10:35.029649,Pump_2,1548,26,True,False,215,0.52,402.3,30,34,36,10,58,OK,2025-08-12 10:10:35.845016,Sensor_1,1,0.06730000000000001,OK,2025-08-12 10:10:35.908030,Sensor_2,2,0.05815000000000001,OK
2025-08-12 10:10:36.910258,2025-08-12 10:10:36.910258,Pump_1,1555,26,True,False,211,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:37.665777,Pump_2,1557,26,True,False,215,0.52,402.3,30,34,36,10,58,OK,2025-08-12 10:10:38.467419,Sensor_1,1,0.06712,OK,2025-08-12 10:10:38.515430,Sensor_2,2,0.057999999999999996,OK
2025-08-12 10:10:39.531678,2025-08-12 10:10:39.531678,Pump_1,1569,26,True,False,212,0.52,402.38,30,32,35,6,50,OK,2025-08-12 10:10:40.492913,Pump_2,1567,26,True,False,216,0.52,402.38,30,34,36,10,58,OK,2025-08-12 10:10:41.309115,Sensor_1,1,0.06699,OK,2025-08-12 10:10:41.363127,Sensor_2,2,0.05784,OK
2025-08-12 10:10:42.373398,2025-08-12 10:10:42.374398,Pump_1,1559,26,True,False,212,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:43.163587,Pump_2,1563,26,True,False,215,0.52,402.38,30,33,36,10,58,OK,2025-08-12 10:10:44.272851,Sensor_1,1,0.06681000000000001,OK,2025-08-12 10:10:44.320862,Sensor_2,2,0.05765,OK
2025-08-12 10:10:45.347814,2025-08-12 10:10:45.358816,Pump_1,1547,26,True,False,211,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:46.142661,Pump_2,1555,26,True,False,215,0.52,402.38,31,34,36,10,58,OK,2025-08-12 10:10:47.056372,Sensor_1,1,0.06674000000000001,OK,2025-08-12 10:10:47.104383,Sensor_2,2,0.057530000000000005,OK
2025-08-12 10:10:48.114299,2025-08-12 10:10:48.114299,Pump_1,1552,26,True,False,210,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:49.109525,Pump_2,1551,26,True,False,214,0.52,402.38,31,33,36,10,58,OK,2025-08-12 10:10:50.014804,Sensor_1,1,0.06657,OK,2025-08-12 10:10:50.078819,Sensor_2,2,0.05740000000000001,OK
2025-08-12 10:10:51.096182,2025-08-12 10:10:51.104184,Pump_1,1567,26,True,False,211,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:51.976397,Pump_2,1547,26,True,False,213,0.52,402.38,31,34,36,10,58,OK,2025-08-12 10:10:53.021891,Sensor_1,1,0.06642,OK,2025-08-12 10:10:53.069902,Sensor_2,2,0.05729,OK
2025-08-12 10:10:54.087810,2025-08-12 10:10:54.088810,Pump_1,1570,26,True,False,211,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:54.695598,Pump_2,1562,26,True,False,214,0.52,402.38,31,33,36,10,58,OK,2025-08-12 10:10:55.820871,Sensor_1,1,0.0663,OK,2025-08-12 10:10:55.883886,Sensor_2,2,0.05718,OK
2025-08-12 10:10:56.891245,2025-08-12 10:10:56.891245,Pump_1,1558,26,True,False,209,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:10:57.903843,Pump_2,1565,26,True,False,214,0.52,402.38,31,33,36,10,58,OK,2025-08-12 10:10:58.732039,Sensor_1,1,0.06614,OK,2025-08-12 10:10:58.795053,Sensor_2,2,0.05697,OK
2025-08-12 10:10:59.804559,2025-08-12 10:10:59.835565,Pump_1,1545,26,True,False,209,0.51,402.46,30,33,35,6,50,OK,2025-08-12 10:11:00.709332,Pump_2,1568,26,True,False,214,0.52,402.38,31,34,36,10,58,OK,2025-08-12 10:11:01.721593,Sensor_1,1,0.066,OK,2025-08-12 10:11:01.769604,Sensor_2,2,0.05688,OK
2025-08-12 10:11:02.835953,2025-08-12 10:11:02.848956,Pump_1,1548,26,True,False,212,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:11:03.651154,Pump_2,1560,26,True,False,214,0.52,402.3,31,33,36,10,58,OK,2025-08-12 10:11:04.472423,Sensor_1,1,0.0659,OK,2025-08-12 10:11:04.695474,Sensor_2,2,0.05667,OK
2025-08-12 10:11:05.700743,2025-08-12 10:11:05.700743,Pump_1,1565,26,True,False,211,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:11:06.802918,Pump_2,1558,26,True,False,214,0.52,402.38,31,34,37,10,58,OK,2025-08-12 10:11:07.815449,Sensor_1,1,0.06573000000000001,OK,2025-08-12 10:11:07.879463,Sensor_2,2,0.05656,OK
2025-08-12 10:11:08.907049,2025-08-12 10:11:08.908049,Pump_1,1570,26,True,False,209,0.51,402.38,30,33,35,6,50,OK,2025-08-12 10:11:09.569334,Pump_2,1547,26,True,False,214,0.52,402.38,31,34,37,10,58,OK,2025-08-12 10:11:10.550638,Sensor_1,1,0.06559999999999999,OK,2025-08-12 10:11:10.598923,Sensor_2,2,0.056420000000000005,OK
2025-08-12 10:11:11.607151,2025-08-12 10:11:11.607151,Pump_1,1558,26,True,False,209,0.52,402.46,30,33,35,6,50,OK,2025-08-12 10:11:12.352255,Pump_2,1555,26,True,False,213,0.52,402.38,31,34,37,10,58,OK,2025-08-12 10:11:13.156955,Sensor_1,1,0.06559000000000001,OK,2025-08-12 10:11:13.220969,Sensor_2,2,0.05633,OK
2025-08-12 10:11:14.224699,2025-08-12 10:11:14.224699,Pump_1,1546,26,True,False,210,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:11:15.207613,Pump_2,1561,26,True,False,213,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:16.022202,Sensor_1,1,0.06547,OK,2025-08-12 10:11:16.084216,Sensor_2,2,0.056159999999999995,OK
2025-08-12 10:11:17.097787,2025-08-12 10:11:17.101788,Pump_1,1555,26,True,False,211,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:11:17.886189,Pump_2,1570,26,True,False,214,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:18.803780,Sensor_1,1,0.06539,OK,2025-08-12 10:11:18.974818,Sensor_2,2,0.05607,OK
2025-08-12 10:11:20.019193,2025-08-12 10:11:20.031196,Pump_1,1567,26,True,False,209,0.51,402.38,30,33,35,6,50,OK,2025-08-12 10:11:20.919401,Pump_2,1567,26,True,False,213,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:21.729650,Sensor_1,1,0.06517,OK,2025-08-12 10:11:21.977721,Sensor_2,2,0.05592,OK
2025-08-12 10:11:23.054948,2025-08-12 10:11:23.070952,Pump_1,1567,26,True,False,210,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:11:23.964183,Pump_2,1559,26,True,False,213,0.52,402.3,31,33,37,10,58,OK,2025-08-12 10:11:24.879404,Sensor_1,1,0.06507,OK,2025-08-12 10:11:25.063446,Sensor_2,2,0.055830000000000005,OK
2025-08-12 10:11:26.078772,2025-08-12 10:11:26.078772,Pump_1,1560,26,True,False,210,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:11:27.085007,Pump_2,1552,26,True,False,213,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:27.887206,Sensor_1,1,0.06493,OK,2025-08-12 10:11:27.935216,Sensor_2,2,0.055709999999999996,OK
2025-08-12 10:11:28.941310,2025-08-12 10:11:28.941310,Pump_1,1546,26,True,False,209,0.52,402.38,30,33,35,6,50,OK,2025-08-12 10:11:29.689480,Pump_2,1550,26,True,False,215,0.52,402.3,31,33,37,10,58,OK,2025-08-12 10:11:30.798080,Sensor_1,1,0.06482,OK,2025-08-12 10:11:30.862095,Sensor_2,2,0.05561,OK
2025-08-12 10:11:31.874358,2025-08-12 10:11:31.874358,Pump_1,1550,26,True,False,208,0.51,402.38,31,33,35,6,50,OK,2025-08-12 10:11:32.713013,Pump_2,1555,26,True,False,216,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:33.469537,Sensor_1,1,0.06465,OK,2025-08-12 10:11:33.680585,Sensor_2,2,0.055490000000000005,OK
2025-08-12 10:11:34.710664,2025-08-12 10:11:34.740671,Pump_1,1566,26,True,False,207,0.51,402.3,31,33,36,6,50,OK,2025-08-12 10:11:35.672151,Pump_2,1563,26,True,False,216,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:36.721426,Sensor_1,1,0.06458,OK,2025-08-12 10:11:36.780439,Sensor_2,2,0.05535,OK
2025-08-12 10:11:37.804298,2025-08-12 10:11:37.804298,Pump_1,1570,26,True,False,209,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:11:38.390617,Pump_2,1567,26,True,False,216,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:39.435089,Sensor_1,1,0.06446,OK,2025-08-12 10:11:39.499104,Sensor_2,2,0.05527,OK
2025-08-12 10:11:40.514944,2025-08-12 10:11:40.514944,Pump_1,1554,26,True,False,209,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:11:41.483226,Pump_2,1564,26,True,False,217,0.54,402.3,31,34,37,10,58,OK,2025-08-12 10:11:42.281498,Sensor_1,1,0.06443,OK,2025-08-12 10:11:42.329530,Sensor_2,2,0.05515,OK
2025-08-12 10:11:43.394798,2025-08-12 10:11:43.394798,Pump_1,1546,26,True,False,208,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:11:44.116080,Pump_2,1552,26,True,False,217,0.54,402.3,31,34,37,10,58,OK,2025-08-12 10:11:45.160693,Sensor_1,1,0.06429,OK,2025-08-12 10:11:45.224708,Sensor_2,2,0.05505,OK
2025-08-12 10:11:46.235954,2025-08-12 10:11:46.236955,Pump_1,1556,26,True,False,207,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:11:46.999292,Pump_2,1547,26,True,False,216,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:47.815412,Sensor_1,1,0.06418,OK,2025-08-12 10:11:47.863423,Sensor_2,2,0.05493000000000001,OK
2025-08-12 10:11:48.878671,2025-08-12 10:11:48.878671,Pump_1,1570,26,True,False,208,0.51,402.3,31,33,36,6,50,OK,2025-08-12 10:11:49.785307,Pump_2,1556,26,True,False,213,0.52,402.3,31,33,37,10,58,OK,2025-08-12 10:11:50.425453,Sensor_1,1,0.06403,OK,2025-08-12 10:11:50.714517,Sensor_2,2,0.05483,OK
2025-08-12 10:11:51.778902,2025-08-12 10:11:51.801907,Pump_1,1565,26,True,False,210,0.52,402.38,31,33,36,6,50,OK,2025-08-12 10:11:52.737133,Pump_2,1567,26,True,False,212,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:53.700863,Sensor_1,1,0.06389,OK,2025-08-12 10:11:53.748874,Sensor_2,2,0.05469,OK
2025-08-12 10:11:54.762485,2025-08-12 10:11:54.762485,Pump_1,1549,26,True,False,209,0.51,402.3,31,34,36,6,50,OK,2025-08-12 10:11:55.344048,Pump_2,1566,26,True,False,212,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:56.292110,Sensor_1,1,0.06384000000000001,OK,2025-08-12 10:11:56.340120,Sensor_2,2,0.054610000000000006,OK
2025-08-12 10:11:57.348433,2025-08-12 10:11:57.348433,Pump_1,1554,26,True,False,209,0.51,402.3,31,33,36,6,50,OK,2025-08-12 10:11:58.310684,Pump_2,1559,26,True,False,212,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:11:59.087660,Sensor_1,1,0.06369,OK,2025-08-12 10:11:59.154676,Sensor_2,2,0.0545,OK
2025-08-12 10:12:00.166857,2025-08-12 10:12:00.172858,Pump_1,1568,26,True,False,209,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:12:00.974233,Pump_2,1547,26,True,False,213,0.52,402.38,31,34,37,10,58,OK,2025-08-12 10:12:02.001705,Sensor_1,1,0.06353,OK,2025-08-12 10:12:02.065720,Sensor_2,2,0.054450000000000005,OK
2025-08-12 10:12:03.080497,2025-08-12 10:12:03.080497,Pump_1,1569,26,True,False,208,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:12:03.660328,Pump_2,1554,26,True,False,213,0.52,402.38,31,34,37,10,58,OK,2025-08-12 10:12:04.624903,Sensor_1,1,0.06356,OK,2025-08-12 10:12:04.688919,Sensor_2,2,0.05432000000000001,OK
2025-08-12 10:12:05.692505,2025-08-12 10:12:05.692505,Pump_1,1547,26,True,False,207,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:12:06.513724,Pump_2,1566,26,True,False,212,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:12:07.167909,Sensor_1,1,0.06346,OK,2025-08-12 10:12:07.215919,Sensor_2,2,0.0542,OK
2025-08-12 10:12:08.220238,2025-08-12 10:12:08.220238,Pump_1,1554,26,True,False,207,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:12:09.179092,Pump_2,1570,26,True,False,212,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:12:10.110417,Sensor_1,1,0.06333,OK,2025-08-12 10:12:10.163429,Sensor_2,2,0.05411,OK
2025-08-12 10:12:11.183914,2025-08-12 10:12:11.183914,Pump_1,1569,26,True,False,209,0.51,402.38,31,33,36,6,50,OK,2025-08-12 10:12:11.786051,Pump_2,1555,26,True,False,213,0.52,402.3,31,34,37,10,58,OK,2025-08-12 10:12:12.813422,Sensor_1,1,0.06324,OK,2025-08-12 10:12:12.861433,Sensor_2,2,0.054029999999999995,OK
2025-08-12 10:12:13.875774,2025-08-12 10:12:13.875774,Pump_1,1567,26,True,False,208,0.51,402.38,31,34,36,6,50,OK,2025-08-12 10:12:14.456923,Pump_2,1547,26,True,False,212,0.52,402.22,31,34,37,10,58,OK,2025-08-12 10:12:15.467854,Sensor_1,1,0.06312999999999999,OK,2025-08-12 10:12:15.531868,Sensor_2,2,0.05388,OK
2025-08-12 10:12:16.539118,2025-08-12 10:12:16.539118,Pump_1,1546,26,True,False,207,0.51,402.3,31,33,36,6,50,OK,2025-08-12 10:12:17.431324,Pump_2,1551,26,True,False,211,0.52,402.22,31,34,37,10,58,OK,2025-08-12 10:12:18.219248,Sensor_1,1,0.06303,OK,2025-08-12 10:12:18.472811,Sensor_2,2,0.053840000000000006,OK
