timestamp,a100_timestamp,a100_sensor_id,a100_channel,a100_pressure_value,a100_status,a200_timestamp,a200_sensor_id,a200_channel,a200_pressure_value,a200_status,chiller_timestamp,chiller_current_temperature,chiller_set_temperature,chiller_status
2025-09-16 15:00:05.897219,2025-09-16 15:00:05.962234,A100,1,1016.0,OK,2025-09-16 15:00:06.010244,A200,2,1008.0,OK,2025-09-16 15:00:06.013245,17.32,16.0,OK
2025-09-16 15:00:06.519611,2025-09-16 15:00:06.569622,A100,1,1014.9999999999999,OK,2025-09-16 15:00:06.617633,A200,2,1008.0,OK,2025-09-16 15:00:06.621634,17.32,16.0,OK
2025-09-16 15:00:07.126752,2025-09-16 15:00:07.193767,A100,1,1014.9999999999999,OK,2025-09-16 15:00:07.241778,A200,2,1008.0,OK,2025-09-16 15:00:07.244779,17.32,16.0,OK
2025-09-16 15:00:07.748753,2025-09-16 15:00:07.801766,A100,1,1014.9999999999999,OK,2025-09-16 15:00:07.867779,A200,2,1008.0,OK,2025-09-16 15:00:07.872782,17.32,16.0,OK
2025-09-16 15:00:08.388931,2025-09-16 15:00:08.440963,A100,1,1014.9999999999999,OK,2025-09-16 15:00:08.488974,A200,2,1008.0,OK,2025-09-16 15:00:08.493262,17.32,16.0,OK
2025-09-16 15:00:08.996160,2025-09-16 15:00:09.049172,A100,1,1014.9999999999999,OK,2025-09-16 15:00:09.097183,A200,2,1008.0,OK,2025-09-16 15:00:09.100183,17.32,16.0,OK
2025-09-16 15:00:09.604330,2025-09-16 15:00:09.656342,A100,1,1014.9999999999999,OK,2025-09-16 15:00:09.704353,A200,2,1008.0,OK,2025-09-16 15:00:09.708354,17.32,16.0,OK
2025-09-16 15:00:10.211798,2025-09-16 15:00:10.264810,A100,1,1014.9999999999999,OK,2025-09-16 15:00:10.327825,A200,2,1008.0,OK,2025-09-16 15:00:10.331825,17.32,16.0,OK
2025-09-16 15:00:10.834938,2025-09-16 15:00:10.887950,A100,1,1014.9999999999999,OK,2025-09-16 15:00:10.952205,A200,2,1008.0,OK,2025-09-16 15:00:10.956206,17.32,16.0,OK
2025-09-16 15:00:11.457908,2025-09-16 15:00:11.511921,A100,1,1014.9999999999999,OK,2025-09-16 15:00:11.575952,A200,2,1008.0,OK,2025-09-16 15:00:11.578953,17.32,16.0,OK
2025-09-16 15:00:12.094643,2025-09-16 15:00:12.151675,A100,1,1016.0,OK,2025-09-16 15:00:12.199692,A200,2,1008.0,OK,2025-09-16 15:00:12.203692,17.32,16.0,OK
2025-09-16 15:00:12.718808,2025-09-16 15:00:12.774821,A100,1,1014.9999999999999,OK,2025-09-16 15:00:12.823131,A200,2,1008.0,OK,2025-09-16 15:00:12.826132,17.32,16.0,OK
2025-09-16 15:00:13.338727,2025-09-16 15:00:13.398741,A100,1,1014.9999999999999,OK,2025-09-16 15:00:13.462755,A200,2,1008.0,OK,2025-09-16 15:00:13.465756,17.32,16.0,OK
2025-09-16 15:00:13.976451,2025-09-16 15:00:14.022462,A100,1,1014.9999999999999,OK,2025-09-16 15:00:14.086476,A200,2,1008.0,OK,2025-09-16 15:00:14.090477,17.32,16.0,OK
2025-09-16 15:00:14.599687,2025-09-16 15:00:14.662701,A100,1,1014.9999999999999,OK,2025-09-16 15:00:14.710712,A200,2,1008.0,OK,2025-09-16 15:00:14.714712,17.32,16.0,OK
2025-09-16 15:00:15.221675,2025-09-16 15:00:15.285689,A100,1,1014.9999999999999,OK,2025-09-16 15:00:15.333702,A200,2,1008.0,OK,2025-09-16 15:00:15.337701,17.32,16.0,OK
2025-09-16 15:00:15.842338,2025-09-16 15:00:15.893367,A100,1,1014.9999999999999,OK,2025-09-16 15:00:15.958399,A200,2,1008.0,OK,2025-09-16 15:00:15.967401,17.32,16.0,OK
2025-09-16 15:00:16.482516,2025-09-16 15:00:16.533545,A100,1,1014.9999999999999,OK,2025-09-16 15:00:16.597559,A200,2,1008.0,OK,2025-09-16 15:00:16.599739,17.32,16.0,OK
2025-09-16 15:00:17.112875,2025-09-16 15:00:17.205896,A100,1,1014.9999999999999,OK,2025-09-16 15:00:17.269914,A200,2,1008.0,OK,2025-09-16 15:00:17.272915,17.32,16.0,OK
2025-09-16 15:00:17.775289,2025-09-16 15:00:17.829301,A100,1,1014.9999999999999,OK,2025-09-16 15:00:17.893314,A200,2,1008.0,OK,2025-09-16 15:00:17.896316,17.32,16.0,OK
2025-09-16 15:00:18.398891,2025-09-16 15:00:18.452903,A100,1,1014.9999999999999,OK,2025-09-16 15:00:18.500914,A200,2,1008.0,OK,2025-09-16 15:00:18.503915,17.32,16.0,OK
2025-09-16 15:00:19.006768,2025-09-16 15:00:19.060780,A100,1,1014.9999999999999,OK,2025-09-16 15:00:19.123794,A200,2,1008.0,OK,2025-09-16 15:00:19.127795,17.32,16.0,OK
2025-09-16 15:00:19.630386,2025-09-16 15:00:19.684398,A100,1,1014.9999999999999,OK,2025-09-16 15:00:19.748413,A200,2,1008.0,OK,2025-09-16 15:00:19.751466,17.32,16.0,OK
2025-09-16 15:00:20.253602,2025-09-16 15:00:20.307614,A100,1,1014.9999999999999,OK,2025-09-16 15:00:20.387633,A200,2,1008.0,OK,2025-09-16 15:00:20.399635,17.32,16.0,OK
2025-09-16 15:00:20.909767,2025-09-16 15:00:20.963778,A100,1,1014.9999999999999,OK,2025-09-16 15:00:21.028092,A200,2,1004.9999999999999,OK,2025-09-16 15:00:21.031093,17.32,16.0,OK
2025-09-16 15:00:21.533205,2025-09-16 15:00:21.587218,A100,1,1014.9999999999999,OK,2025-09-16 15:00:21.635630,A200,2,1008.0,OK,2025-09-16 15:00:21.638631,17.32,16.0,OK
2025-09-16 15:00:22.154874,2025-09-16 15:00:22.210887,A100,1,1014.9999999999999,OK,2025-09-16 15:00:22.258897,A200,2,1008.0,OK,2025-09-16 15:00:22.262898,17.32,16.0,OK
2025-09-16 15:00:22.777388,2025-09-16 15:00:22.834401,A100,1,1014.9999999999999,OK,2025-09-16 15:00:22.882487,A200,2,1008.0,OK,2025-09-16 15:00:22.886488,17.32,16.0,OK
2025-09-16 15:00:23.401646,2025-09-16 15:00:23.458659,A100,1,1014.9999999999999,OK,2025-09-16 15:00:23.522673,A200,2,1008.0,OK,2025-09-16 15:00:23.526673,17.32,16.0,OK
2025-09-16 15:00:24.040701,2025-09-16 15:00:24.097731,A100,1,1016.0,OK,2025-09-16 15:00:24.161745,A200,2,1008.0,OK,2025-09-16 15:00:24.164746,17.32,16.0,OK
2025-09-16 15:00:24.678742,2025-09-16 15:00:24.753759,A100,1,1014.9999999999999,OK,2025-09-16 15:00:24.817773,A200,2,1008.0,OK,2025-09-16 15:00:24.820774,17.32,16.0,OK
2025-09-16 15:00:25.332731,2025-09-16 15:00:25.393744,A100,1,1014.9999999999999,OK,2025-09-16 15:00:25.457284,A200,2,1008.0,OK,2025-09-16 15:00:25.461285,17.32,16.0,OK
2025-09-16 15:00:25.972475,2025-09-16 15:00:26.017486,A100,1,1014.9999999999999,OK,2025-09-16 15:00:26.081500,A200,2,1008.0,OK,2025-09-16 15:00:26.085501,17.32,16.0,OK
2025-09-16 15:00:26.596094,2025-09-16 15:00:26.657108,A100,1,1014.9999999999999,OK,2025-09-16 15:00:26.704900,A200,2,1008.0,OK,2025-09-16 15:00:26.708901,17.32,16.0,OK
2025-09-16 15:00:27.219015,2025-09-16 15:00:27.281029,A100,1,1016.0,OK,2025-09-16 15:00:27.329040,A200,2,1008.0,OK,2025-09-16 15:00:27.333041,17.32,16.0,OK
2025-09-16 15:00:27.843191,2025-09-16 15:00:27.904204,A100,1,1016.0,OK,2025-09-16 15:00:27.998225,A200,2,1008.0,OK,2025-09-16 15:00:28.010228,17.32,16.0,OK
2025-09-16 15:00:28.513366,2025-09-16 15:00:28.560376,A100,1,1014.9999999999999,OK,2025-09-16 15:00:28.608387,A200,2,1008.0,OK,2025-09-16 15:00:28.612388,17.32,16.0,OK
2025-09-16 15:00:29.125870,2025-09-16 15:00:29.183883,A100,1,1014.9999999999999,OK,2025-09-16 15:00:29.231899,A200,2,1008.0,OK,2025-09-16 15:00:29.235900,17.32,16.0,OK
2025-09-16 15:00:29.742808,2025-09-16 15:00:29.791878,A100,1,1014.9999999999999,OK,2025-09-16 15:00:29.839226,A200,2,1008.0,OK,2025-09-16 15:00:29.843592,17.32,16.0,OK
2025-09-16 15:00:30.348711,2025-09-16 15:00:30.415726,A100,1,1014.9999999999999,OK,2025-09-16 15:00:30.463738,A200,2,1008.0,OK,2025-09-16 15:00:30.466738,17.32,16.0,OK
2025-09-16 15:00:30.972908,2025-09-16 15:00:31.038923,A100,1,1014.9999999999999,OK,2025-09-16 15:00:31.087002,A200,2,1008.0,OK,2025-09-16 15:00:31.090005,17.32,16.0,OK
2025-09-16 15:00:31.595482,2025-09-16 15:00:31.647222,A100,1,1014.9999999999999,OK,2025-09-16 15:00:31.695308,A200,2,1008.0,OK,2025-09-16 15:00:31.698308,17.32,16.0,OK
2025-09-16 15:00:32.202037,2025-09-16 15:00:32.254540,A100,1,1014.9999999999999,OK,2025-09-16 15:00:32.425592,A200,2,1008.0,OK,2025-09-16 15:00:32.439595,17.32,16.0,OK
2025-09-16 15:00:32.952266,2025-09-16 15:00:33.006278,A100,1,1014.9999999999999,OK,2025-09-16 15:00:33.054289,A200,2,1008.0,OK,2025-09-16 15:00:33.058552,17.32,16.0,OK
2025-09-16 15:00:33.575066,2025-09-16 15:00:33.629823,A100,1,1012.9999999999999,OK,2025-09-16 15:00:33.677850,A200,2,1008.0,OK,2025-09-16 15:00:33.680851,17.32,16.0,OK
2025-09-16 15:00:34.196723,2025-09-16 15:00:34.253736,A100,1,1014.9999999999999,OK,2025-09-16 15:00:34.301746,A200,2,1008.0,OK,2025-09-16 15:00:34.304747,17.32,16.0,OK
2025-09-16 15:00:34.819464,2025-09-16 15:00:34.877477,A100,1,1014.9999999999999,OK,2025-09-16 15:00:34.941492,A200,2,1008.0,OK,2025-09-16 15:00:34.944503,17.32,16.0,OK
2025-09-16 15:00:35.456214,2025-09-16 15:00:35.501224,A100,1,1014.9999999999999,OK,2025-09-16 15:00:35.564617,A200,2,1008.0,OK,2025-09-16 15:00:35.568903,17.32,16.0,OK
2025-09-16 15:00:36.079012,2025-09-16 15:00:36.141026,A100,1,1014.9999999999999,OK,2025-09-16 15:00:36.189213,A200,2,1008.0,OK,2025-09-16 15:00:36.192214,17.32,16.0,OK
2025-09-16 15:00:36.702410,2025-09-16 15:00:36.782447,A100,1,1014.9999999999999,OK,2025-09-16 15:00:36.846455,A200,2,1008.0,OK,2025-09-16 15:00:36.851456,17.32,16.0,OK
2025-09-16 15:00:37.357923,2025-09-16 15:00:37.419937,A100,1,1014.9999999999999,OK,2025-09-16 15:00:37.467948,A200,2,1008.0,OK,2025-09-16 15:00:37.471949,17.32,16.0,OK
2025-09-16 15:00:37.980796,2025-09-16 15:00:38.028806,A100,1,1014.9999999999999,OK,2025-09-16 15:00:38.092086,A200,2,1008.0,OK,2025-09-16 15:00:38.095086,17.32,16.0,OK
2025-09-16 15:00:38.603480,2025-09-16 15:00:38.667495,A100,1,1014.9999999999999,OK,2025-09-16 15:00:38.731509,A200,2,1008.0,OK,2025-09-16 15:00:38.735510,17.32,16.0,OK
2025-09-16 15:00:39.242629,2025-09-16 15:00:39.291640,A100,1,1014.9999999999999,OK,2025-09-16 15:00:39.354958,A200,2,1008.9999999999999,OK,2025-09-16 15:00:39.357960,17.32,16.0,OK
2025-09-16 15:00:39.865469,2025-09-16 15:00:39.951488,A100,1,1016.0,OK,2025-09-16 15:00:40.036508,A200,2,1008.0,OK,2025-09-16 15:00:40.041508,17.32,16.0,OK
2025-09-16 15:00:40.553624,2025-09-16 15:00:40.602635,A100,1,1014.9999999999999,OK,2025-09-16 15:00:40.666665,A200,2,1008.0,OK,2025-09-16 15:00:40.671666,17.32,16.0,OK
2025-09-16 15:00:41.177780,2025-09-16 15:00:41.226791,A100,1,1014.9999999999999,OK,2025-09-16 15:00:41.290824,A200,2,1008.0,OK,2025-09-16 15:00:41.293825,17.32,16.0,OK
2025-09-16 15:00:41.802020,2025-09-16 15:00:41.866039,A100,1,1014.9999999999999,OK,2025-09-16 15:00:41.914050,A200,2,1008.0,OK,2025-09-16 15:00:41.918051,17.32,16.0,OK
2025-09-16 15:00:42.424178,2025-09-16 15:00:42.490196,A100,1,1014.9999999999999,OK,2025-09-16 15:00:42.538226,A200,2,1008.0,OK,2025-09-16 15:00:42.542227,17.32,16.0,OK
2025-09-16 15:00:43.047431,2025-09-16 15:00:43.097458,A100,1,1014.9999999999999,OK,2025-09-16 15:00:43.161473,A200,2,1008.0,OK,2025-09-16 15:00:43.165474,17.32,16.0,OK
2025-09-16 15:00:43.669026,2025-09-16 15:00:43.722038,A100,1,1014.9999999999999,OK,2025-09-16 15:00:43.770048,A200,2,1008.0,OK,2025-09-16 15:00:43.773049,17.32,16.0,OK
2025-09-16 15:00:44.275487,2025-09-16 15:00:44.364506,A100,1,1014.9999999999999,OK,2025-09-16 15:00:44.425520,A200,2,1008.0,OK,2025-09-16 15:00:44.428521,17.33,16.0,OK
2025-09-16 15:00:44.928988,2025-09-16 15:00:44.984999,A100,1,1014.9999999999999,OK,2025-09-16 15:00:45.049013,A200,2,1008.0,OK,2025-09-16 15:00:45.052184,17.33,16.0,OK
2025-09-16 15:00:45.552294,2025-09-16 15:00:45.609335,A100,1,1014.9999999999999,OK,2025-09-16 15:00:45.672349,A200,2,1008.0,OK,2025-09-16 15:00:45.676350,17.33,16.0,OK
2025-09-16 15:00:46.192046,2025-09-16 15:00:46.249091,A100,1,1014.9999999999999,OK,2025-09-16 15:00:46.296102,A200,2,1008.0,OK,2025-09-16 15:00:46.300103,17.33,16.0,OK
2025-09-16 15:00:46.815509,2025-09-16 15:00:46.872521,A100,1,1014.9999999999999,OK,2025-09-16 15:00:46.936557,A200,2,1008.0,OK,2025-09-16 15:00:46.939549,17.33,16.0,OK
2025-09-16 15:00:47.454950,2025-09-16 15:00:47.511965,A100,1,1014.9999999999999,OK,2025-09-16 15:00:47.608985,A200,2,1008.0,OK,2025-09-16 15:00:47.621988,17.33,16.0,OK
2025-09-16 15:00:48.126502,2025-09-16 15:00:48.183812,A100,1,1014.9999999999999,OK,2025-09-16 15:00:48.232152,A200,2,1008.0,OK,2025-09-16 15:00:48.235153,17.33,16.0,OK
2025-09-16 15:00:48.746642,2025-09-16 15:00:48.807137,A100,1,1014.9999999999999,OK,2025-09-16 15:00:48.871147,A200,2,1008.0,OK,2025-09-16 15:00:48.875148,17.33,16.0,OK
2025-09-16 15:00:49.384675,2025-09-16 15:00:49.430686,A100,1,1014.9999999999999,OK,2025-09-16 15:00:49.494717,A200,2,1008.0,OK,2025-09-16 15:00:49.498718,17.33,16.0,OK
2025-09-16 15:00:50.006832,2025-09-16 15:00:50.070848,A100,1,1014.9999999999999,OK,2025-09-16 15:00:50.119129,A200,2,1008.0,OK,2025-09-16 15:00:50.122129,17.33,16.0,OK
2025-09-16 15:00:50.630365,2025-09-16 15:00:50.694379,A100,1,1014.9999999999999,OK,2025-09-16 15:00:50.742390,A200,2,1008.0,OK,2025-09-16 15:00:50.746391,17.33,16.0,OK
2025-09-16 15:00:51.253523,2025-09-16 15:00:51.318597,A100,1,1014.9999999999999,OK,2025-09-16 15:00:51.366609,A200,2,1008.0,OK,2025-09-16 15:00:51.369608,17.33,16.0,OK
2025-09-16 15:00:51.880754,2025-09-16 15:00:51.952770,A100,1,1014.9999999999999,OK,2025-09-16 15:00:52.005782,A200,2,1008.0,OK,2025-09-16 15:00:52.008783,17.33,16.0,OK
2025-09-16 15:00:52.517948,2025-09-16 15:00:52.565981,A100,1,1014.9999999999999,OK,2025-09-16 15:00:52.629284,A200,2,1008.0,OK,2025-09-16 15:00:52.633287,17.33,16.0,OK
2025-09-16 15:00:53.141440,2025-09-16 15:00:53.205455,A100,1,1014.9999999999999,OK,2025-09-16 15:00:53.253465,A200,2,1008.0,OK,2025-09-16 15:00:53.257466,17.33,16.0,OK
2025-09-16 15:00:53.764937,2025-09-16 15:00:53.828952,A100,1,1014.9999999999999,OK,2025-09-16 15:00:53.876962,A200,2,1008.0,OK,2025-09-16 15:00:53.880963,17.33,16.0,OK
2025-09-16 15:00:54.388582,2025-09-16 15:00:54.452596,A100,1,1016.0,OK,2025-09-16 15:00:54.500607,A200,2,1008.0,OK,2025-09-16 15:00:54.504607,17.33,16.0,OK
2025-09-16 15:00:55.010779,2025-09-16 15:00:55.060790,A100,1,1014.9999999999999,OK,2025-09-16 15:00:55.268849,A200,2,1008.0,OK,2025-09-16 15:00:55.283854,17.33,16.0,OK
2025-09-16 15:00:55.794068,2025-09-16 15:00:55.844083,A100,1,1014.9999999999999,OK,2025-09-16 15:00:55.892094,A200,2,1008.0,OK,2025-09-16 15:00:55.896639,17.33,16.0,OK
2025-09-16 15:00:56.403829,2025-09-16 15:00:56.467844,A100,1,1014.9999999999999,OK,2025-09-16 15:00:56.531858,A200,2,1008.0,OK,2025-09-16 15:00:56.535859,17.33,16.0,OK
2025-09-16 15:00:57.037560,2025-09-16 15:00:57.091941,A100,1,1014.9999999999999,OK,2025-09-16 15:00:57.155956,A200,2,1008.0,OK,2025-09-16 15:00:57.159246,17.33,16.0,OK
2025-09-16 15:00:57.675368,2025-09-16 15:00:57.731380,A100,1,1014.9999999999999,OK,2025-09-16 15:00:57.779391,A200,2,1008.0,OK,2025-09-16 15:00:57.783663,17.33,16.0,OK
2025-09-16 15:00:58.297867,2025-09-16 15:00:58.354880,A100,1,1014.9999999999999,OK,2025-09-16 15:00:58.402891,A200,2,1008.0,OK,2025-09-16 15:00:58.406892,17.33,16.0,OK
2025-09-16 15:00:58.921197,2025-09-16 15:00:58.979215,A100,1,1014.9999999999999,OK,2025-09-16 15:00:59.027225,A200,2,1008.0,OK,2025-09-16 15:00:59.030226,17.33,16.0,OK
2025-09-16 15:00:59.544170,2025-09-16 15:00:59.626189,A100,1,1014.9999999999999,OK,2025-09-16 15:00:59.683201,A200,2,1008.0,OK,2025-09-16 15:00:59.688202,17.33,16.0,OK
2025-09-16 15:01:00.199626,2025-09-16 15:01:00.257918,A100,1,1014.9999999999999,OK,2025-09-16 15:01:00.306558,A200,2,1008.0,OK,2025-09-16 15:01:00.310555,17.33,16.0,OK
2025-09-16 15:01:00.820926,2025-09-16 15:01:00.881939,A100,1,1014.9999999999999,OK,2025-09-16 15:01:00.946013,A200,2,1008.0,OK,2025-09-16 15:01:00.949014,17.33,16.0,OK
2025-09-16 15:01:01.460236,2025-09-16 15:01:01.506251,A100,1,1014.9999999999999,OK,2025-09-16 15:01:01.569264,A200,2,1008.0,OK,2025-09-16 15:01:01.572265,17.33,16.0,OK
2025-09-16 15:01:02.084380,2025-09-16 15:01:02.145394,A100,1,1014.9999999999999,OK,2025-09-16 15:01:02.193404,A200,2,1008.0,OK,2025-09-16 15:01:02.196687,17.33,16.0,OK
2025-09-16 15:01:02.707858,2025-09-16 15:01:02.769889,A100,1,1014.9999999999999,OK,2025-09-16 15:01:02.881914,A200,2,1008.0,OK,2025-09-16 15:01:02.885915,17.33,16.0,OK
2025-09-16 15:01:03.393028,2025-09-16 15:01:03.441039,A100,1,1014.9999999999999,OK,2025-09-16 15:01:03.505053,A200,2,1008.0,OK,2025-09-16 15:01:03.508055,17.33,16.0,OK
2025-09-16 15:01:04.018186,2025-09-16 15:01:04.080206,A100,1,1014.9999999999999,OK,2025-09-16 15:01:04.129217,A200,2,1008.0,OK,2025-09-16 15:01:04.133218,17.33,16.0,OK
2025-09-16 15:01:04.636290,2025-09-16 15:01:04.688301,A100,1,1014.9999999999999,OK,2025-09-16 15:01:04.736312,A200,2,1008.0,OK,2025-09-16 15:01:04.740597,17.33,16.0,OK
2025-09-16 15:01:05.243032,2025-09-16 15:01:05.296062,A100,1,1014.9999999999999,OK,2025-09-16 15:01:05.360076,A200,2,1008.0,OK,2025-09-16 15:01:05.363077,17.33,16.0,OK
2025-09-16 15:01:05.866517,2025-09-16 15:01:05.919805,A100,1,1014.9999999999999,OK,2025-09-16 15:01:05.984097,A200,2,1008.0,OK,2025-09-16 15:01:05.987098,17.33,16.0,OK
2025-09-16 15:01:06.489228,2025-09-16 15:01:06.543240,A100,1,1014.9999999999999,OK,2025-09-16 15:01:06.607271,A200,2,1008.0,OK,2025-09-16 15:01:06.611272,17.33,16.0,OK
2025-09-16 15:01:07.113484,2025-09-16 15:01:07.228513,A100,1,1014.9999999999999,OK,2025-09-16 15:01:07.295525,A200,2,1008.0,OK,2025-09-16 15:01:07.299525,17.33,16.0,OK
2025-09-16 15:01:07.801638,2025-09-16 15:01:07.854650,A100,1,1014.9999999999999,OK,2025-09-16 15:01:07.918664,A200,2,1008.0,OK,2025-09-16 15:01:07.921665,17.33,16.0,OK
2025-09-16 15:01:08.422794,2025-09-16 15:01:08.478806,A100,1,1014.9999999999999,OK,2025-09-16 15:01:08.543101,A200,2,1008.0,OK,2025-09-16 15:01:08.546102,17.33,16.0,OK
2025-09-16 15:01:09.060697,2025-09-16 15:01:09.118773,A100,1,1014.9999999999999,OK,2025-09-16 15:01:09.166784,A200,2,1008.0,OK,2025-09-16 15:01:09.170785,17.33,16.0,OK
2025-09-16 15:01:09.684960,2025-09-16 15:01:09.741973,A100,1,1014.9999999999999,OK,2025-09-16 15:01:09.806009,A200,2,1008.0,OK,2025-09-16 15:01:09.810001,17.33,16.0,OK
2025-09-16 15:01:10.324427,2025-09-16 15:01:10.382440,A100,1,1014.9999999999999,OK,2025-09-16 15:01:10.486465,A200,2,1008.0,OK,2025-09-16 15:01:10.501469,17.33,16.0,OK
2025-09-16 15:01:11.012693,2025-09-16 15:01:11.069705,A100,1,1014.9999999999999,OK,2025-09-16 15:01:11.133755,A200,2,1008.0,OK,2025-09-16 15:01:11.136756,17.33,16.0,OK
2025-09-16 15:01:11.652422,2025-09-16 15:01:11.709440,A100,1,1014.9999999999999,OK,2025-09-16 15:01:11.757451,A200,2,1008.0,OK,2025-09-16 15:01:11.761452,17.33,16.0,OK
2025-09-16 15:01:12.275867,2025-09-16 15:01:12.332879,A100,1,1014.9999999999999,OK,2025-09-16 15:01:12.380890,A200,2,1008.0,OK,2025-09-16 15:01:12.383891,17.33,16.0,OK
2025-09-16 15:01:12.898522,2025-09-16 15:01:12.956535,A100,1,1014.9999999999999,OK,2025-09-16 15:01:13.020755,A200,2,1008.0,OK,2025-09-16 15:01:13.023756,17.33,16.0,OK
2025-09-16 15:01:13.537009,2025-09-16 15:01:13.580433,A100,1,1014.9999999999999,OK,2025-09-16 15:01:13.644443,A200,2,1008.0,OK,2025-09-16 15:01:13.648444,17.33,16.0,OK
2025-09-16 15:01:14.160028,2025-09-16 15:01:14.220041,A100,1,1014.9999999999999,OK,2025-09-16 15:01:14.268052,A200,2,1008.0,OK,2025-09-16 15:01:14.272053,17.33,16.0,OK
2025-09-16 15:01:14.787480,2025-09-16 15:01:14.927511,A100,1,1014.9999999999999,OK,2025-09-16 15:01:14.978523,A200,2,1008.0,OK,2025-09-16 15:01:14.983524,17.33,16.0,OK
2025-09-16 15:01:15.485653,2025-09-16 15:01:15.547667,A100,1,1014.9999999999999,OK,2025-09-16 15:01:15.611682,A200,2,1008.0,OK,2025-09-16 15:01:15.614683,17.33,16.0,OK
2025-09-16 15:01:16.125146,2025-09-16 15:01:16.172156,A100,1,1014.9999999999999,OK,2025-09-16 15:01:16.235400,A200,2,1008.0,OK,2025-09-16 15:01:16.239606,17.33,16.0,OK
2025-09-16 15:01:16.745865,2025-09-16 15:01:16.810880,A100,1,1014.9999999999999,OK,2025-09-16 15:01:16.858907,A200,2,1008.0,OK,2025-09-16 15:01:16.862909,17.33,16.0,OK
2025-09-16 15:01:17.367492,2025-09-16 15:01:17.419504,A100,1,1014.9999999999999,OK,2025-09-16 15:01:17.482540,A200,2,1008.0,OK,2025-09-16 15:01:17.486536,17.33,16.0,OK
2025-09-16 15:01:17.991383,2025-09-16 15:01:18.042398,A100,1,1014.9999999999999,OK,2025-09-16 15:01:18.106413,A200,2,1008.0,OK,2025-09-16 15:01:18.109690,17.33,16.0,OK
